BBL,Borough,Block,Lot,Name of Plan,Date Adopted,Status,Expiration,Last Updated,Disposition,Filterable Disposition,Source,Justification for Inclusion
1001060022,1,106,22,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001070001,1,107,1,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001070002,1,107,2,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001070010,1,107,10,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001070026,1,107,26,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001070028,1,107,28,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001070031,1,107,31,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001077501,1,107,7501,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001070033,1,107,33,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001070034,1,107,34,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001070035,1,107,35,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001070038,1,107,38,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001070040,1,107,40,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001070042,1,107,42,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001070044,1,107,44,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001070046,1,107,46,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001077502,1,107,7502,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001070049,1,107,49,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001070050,1,107,50,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1001070051,1,107,51,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1000980001,1,98,1,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1000970001,1,97,1,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1000970002,1,97,2,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1000970003,1,97,3,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1000970004,1,97,4,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1000970005,1,97,5,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1000970006,1,97,6,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1000970007,1,97,7,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1000970008,1,97,8,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
1000970009,1,97,9,Brooklyn Bridge Southeast,1969,Active,2068,1998,"Commercial. Transportation. Commercial-Public uses shall include commercial development as permitted in the underlying mapped zoning district which is compatible with the theme and concept of the South Street Seaport, and uses of public or semi-public nature such as parks, pedestrian thoroughfares, open space, institutional and accessory uses and other uses of a public nature, and Fulton Fish Market uses as permitted in the LMD.",,Manual,Inclusion based on Atlas Boundaries
